$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
70C0BE,A4O-CL,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,https://cdn.jetphotos.com/full/4/11116_1356805541.jpg,,,
70C0BD,A4O-CJ,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C0BB,A4O-CI,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C0B8,A4O-CH,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C0B5,A4O-CG,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C0A0,A4O-CF,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C09C,A4O-CD,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,https://cdn.jetphotos.com/full/2/82674_1215553562.jpg,,,
70C099,A4O-CB,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C098,A4O-CA,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://www.rop.gov.om/english,,,,
70C056,A4O-CU,Royal Oman Police Air Wing,CASA CN-235 100,CN35,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://en.wikipedia.org/wiki/Royal_Oman_Police,https://cdn.jetphotos.com/full/5/45544_1609588575.jpg,https://cdn.jetphotos.com/full/6/34945_1604950261.jpg,https://cdn.jetphotos.com/full/5/84902_1603826733.jpg,
70C055,A4O-CV,Royal Oman Police Air Wing,CASA CN-235 100,CN35,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://en.wikipedia.org/wiki/Royal_Oman_Police,https://cdn.jetphotos.com/full/6/96994_1620720018.jpg,https://cdn.jetphotos.com/full/5/81707_1584193498.jpg,https://cdn.jetphotos.com/full/5/23169_1515437550.jpg,
70C0B2,A4O-CX,Royal Oman Police Air Wing,Embraer EMB-175LR,E75L,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://tinyurl.com/yxjmu343,https://cdn.jetphotos.com/full/6/34811_1623180531.jpg,https://cdn.jetphotos.com/full/5/55519_1621949357.jpg,https://cdn.jetphotos.com/full/5/51186_1621801571.jpg,
70C0B6,A4O-CY,Royal Oman Police Air Wing,Embraer Phenom 300,E55P,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://tinyurl.com/yxjmu343,https://cdn.jetphotos.com/full/5/53707_1611863663.jpg,https://cdn.jetphotos.com/full/6/30549_1605856747.jpg,https://cdn.jetphotos.com/full/5/52158_1603826670.jpg,
884008,3404,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/5/20935_1636162740.jpg,https://cdn.jetphotos.com/full/5/20935_1636162740.jpg,https://cdn.jetphotos.com/full/6/67516_1634061321.jpg,
884007,3403,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/6/94347_1641726245.jpg,https://cdn.jetphotos.com/full/6/95415_1641346569.jpg,https://cdn.jetphotos.com/full/6/13278_1641317808.jpg,
884006,3402,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/6/74451_1642177478.jpg,https://cdn.jetphotos.com/full/6/74451_1642177478.jpg,https://cdn.jetphotos.com/full/5/36645_1642304145.jpg,
884005,3401,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/5/59134_1642237112.jpg,https://cdn.jetphotos.com/full/6/77308_1641817161.jpg,https://cdn.jetphotos.com/full/5/31720_1642389440.jpg,
88400F,2218,Royal Thai Police,Bell 212,B212,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/6/72755_1640973853.jpg,https://cdn.jetphotos.com/full/5/50308_1640572296.jpg,https://cdn.jetphotos.com/full/5/50308_1640572296.jpg,
884004,33742,Royal Thai Police,Dassault Falcon 2000S,F2TH,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/6/15782_1627054801.jpg,https://cdn.jetphotos.com/full/6/58693_1611392772.jpg,,
884017,36980,Royal Thai Police,DHC-6 Twin Otter 400,DHC6,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/5/67232_1608710739.jpg,https://cdn.jetphotos.com/full/5/34635_1606530534.jpg,https://cdn.jetphotos.com/full/6/17602_1550454142.jpg,
884015,36964,Royal Thai Police,DHC-6 Twin Otter 400,DHC6,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,,,,
884001,27228,Royal Thai Police,Fokker F50,F50,Pol,Police Squad,You Aint Seen Me Right,Surveillance,Police Forces,https://en.wikipedia.org/wiki/Royal_Thai_Police,https://cdn.jetphotos.com/full/6/64840_1626119659.jpg,https://cdn.jetphotos.com/full/6/97444_1514207352.jpg,https://cdn.jetphotos.com/full/1/27926_1231294319.jpg,
15623F,RF-90687,Russian Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,,,,
14713E,RF-28990,Russian Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,,,,
A2C934,N279PD,Sacramento Police Dept,Bell 505 Jet Ranger X,B505,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.cityofsacramento.org/police,https://cdn.jetphotos.com/full/6/35911_1641824817.jpg,https://cdn.jetphotos.com/full/5/38107_1632716625.jpg,,
147124,RF-28964,Sakha Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,,,,
14711F,RF-28959,Sakha Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,,,,
14713A,RF-28986,Sakhalin Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,https://cdn.jetphotos.com/full/5/90455_1446333246.jpg,https://cdn.jetphotos.com/full/5/76953_1441461510.jpg,https://cdn.jetphotos.com/full/3/97290_1382594105.jpg,
145774,RA-22388,Sakhalin Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,https://cdn.jetphotos.com/full/5/62070_1641641446.jpg,https://cdn.jetphotos.com/full/6/19982_1543577301.jpg,https://cdn.jetphotos.com/full/5/19426_1477817779.jpg,
147125,RF-28965,Samara Police,Mil Mi-8,MI8,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Russia,,,,
A0F47B,N1603M,San Antonio Police Dept,Aerospatiale AS-350 Ecureuil,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sa.gov/Directory/Departments/SAPD/About/Divisions,https://cdn.jetphotos.com/full/6/929381_1681603572.jpg,,,
A75995,N573AG,San Antonio Police Dept,Airbus EC-120,EC20,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sa.gov/Directory/Departments/SAPD/About/Divisions,https://cdn.jetphotos.com/full/6/930672_1681603447.jpg,,,
AB322C,N820PM,San Antonio Police Dept,Airbus EC-120,EC20,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sa.gov/Directory/Departments/SAPD/About/Divisions,https://cdn.jetphotos.com/full/5/979109_1681603495.jpg,,,
A97DA1,N710SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sandiego.gov/police,https://cdn.jetphotos.com/full/6/43675_1549860071.jpg,,,
A97791,N709SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sandiego.gov/police,,,,
A973DA,N708SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sandiego.gov/police,,,,
A97023,N707SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sandiego.gov/police,,,,
A4CBA2,N408PD,San Jose Police,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,The Cops,Copper Chopper,Police Forces,https://www.sjpd.org,,,,
4C1CA5,YU-HFF,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C1C82,YU-HEC,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C1C80,YU-HEA,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C1C52,YU-HCS,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C1C59,YU-HCZ,Serbian Police,Bell 206B Jet Ranger,B06,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C1C37,YU-HBX,Serbian Police,Bell 206B Jet Ranger,B06,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,https://cdn.jetphotos.com/full/6/92890_1535119697.jpg,https://cdn.jetphotos.com/full/6/83630_1534780233.jpg,,
4C1C44,YU-HCE,Serbian Police,Bell 212 AH1,B212,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,https://cdn.jetphotos.com/full/4/14956_1355003439.jpg,https://cdn.jetphotos.com/full/4/72835_1347910806.jpg,,
4C1C43,YU-HCD,Serbian Police,Bell 212 AH1,B212,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,https://cdn.jetphotos.com/full/6/77069_1497356433.jpg,https://cdn.jetphotos.com/full/2/95005_1253549459.jpg,,
4C1C40,YU-HCA,Serbian Police,Bell 212 AH1,B212,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,https://cdn.jetphotos.com/full/6/72609_1521689646.jpg,https://cdn.jetphotos.com/full/5/48981_1496731280.jpg,https://cdn.jetphotos.com/full/1/32256_1206184125.jpg,
4C4811,YU-SAR,Serbian Police,Eurocopter EC145,EC45,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,https://cdn.jetphotos.com/full/6/23767_1591541856.jpg,,,
4C328F,YU-MUP,Serbian Police,Eurocopter EC145,EC45,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C3083,YU-MED,Serbian Police,Eurocopter EC145,EC45,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,,,,
4C2044,YU-ICE,Serbian Police,Eurocopter EC145,EC45,Pol,Police Squad,Ment,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/Police_of_Serbia,https://cdn.jetphotos.com/full/6/86449_1619694911.jpg,,,
506E70,S5-HPI,Slovene Police,AgustaWestland AW.169,A169,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://tinyurl.com/p967k2fs,https://cdn.jetphotos.com/full/6/22690_1577309387.jpg,https://cdn.jetphotos.com/full/6/90330_1575647969.jpg,,
506E66,S5-HPD,Slovene Police,Bell 206B Jet Ranger,B06,Pol,Police Squad,You Aint Seen Me Right,Copper Chopper,Police Forces,https://tinyurl.com/p967k2fs,https://cdn.jetphotos.com/full/6/74025_1594547140.jpg,,,
00AFA8,ZS-SAP,South African Police Service,Cessna Citation Sovereign,C680,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/6/85720_1624034658.jpg,https://cdn.jetphotos.com/full/5/63134_1623612485.jpg,https://cdn.jetphotos.com/full/6/46734_1606559917.jpg,
00AF94,ZS-RZV,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/1/81634_1161189589.jpg,,,
00AF91,ZS-RZS,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,,,,
00AF8E,ZS-RZP,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/6/91243_1546944168.jpg,https://cdn.jetphotos.com/full/2/93775_1221581193.jpg,,
00AF8C,ZS-RZN,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/1/80002_1224702860.jpg,https://cdn.jetphotos.com/full/2/33831_1219756106.jpg,,
00AF48,ZS-RWX,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/1/41407_1254771982.jpg,https://cdn.jetphotos.com/full/1/77975_1132495447.jpg,https://cdn.jetphotos.com/full/1/65349_1132494477.jpg,
00AE8C,ZS-RPR,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,,,,
00AE86,ZS-RPL,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/6/88205_1474042246.jpg,,,
00AE85,ZS-RPK,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,,,,
00AE7E,ZS-RPD,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,,,,
00AE7C,ZS-RPB,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,,,,
00AE7B,ZS-RPA,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/6/91882_1553868404.jpg,https://cdn.jetphotos.com/full/6/93447_1500648465.jpg,,
00AE58,ZS-RNR,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/6/72754_1492679487.jpg,https://cdn.jetphotos.com/full/1/57871_1158137491.jpg,https://cdn.jetphotos.com/full/2/22039_1149883288.jpg,
00ADA4,ZS-RGT,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/6/17240_1531920628.jpg,https://cdn.jetphotos.com/full/3/40152_1352942671.jpg,,
00AD4C,ZS-RDJ,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/2/80692_1164647770.jpg,,,
00AD4A,ZS-RDH,South African Police Service,Eurocopter AS350 Squirrel,AS50,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://tinyurl.com/bderr46j,https://cdn.jetphotos.com/full/2/58665_1209965097.jpg,https://cdn.jetphotos.com/full/1/53485_1183877822.jpg,https://cdn.jetphotos.com/full/1/76699_1169818208.jpg,
009467,ZS-HSG,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/2/53868_1070145902.jpg,,,
009466,ZS-HSF,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00AD10,ZS-RBB,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00AD0F,ZS-RBA,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
0094AE,ZS-HUZ,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
0094AC,ZS-HUX,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/4/54839_1358553664.jpg,https://cdn.jetphotos.com/full/4/53762_1349399628.jpg,https://cdn.jetphotos.com/full/2/47994_1149182824.jpg,
00944F,ZS-HRI,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00944D,ZS-HRG,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
0093F8,ZS-HNZ,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
0093F7,ZS-HNY,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
0093F6,ZS-HNX,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
0093F5,ZS-HNW,South African Police Service,MBB Bo 105,B105,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00AD7F,ZS-RFI,South African Police Service,MD 369,H500,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/5/54255_1625035425.jpg,https://cdn.jetphotos.com/full/6/92833_1497249174.jpg,,
00AD7E,ZS-RFH,South African Police Service,MD 369,H500,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/5/91666_1494684883.jpg,,,
0081A9,ZS-APS,South African Police Service,Pilatus PC-12 47,PC12,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/5/67996_1606486315.jpg,https://cdn.jetphotos.com/full/5/18416_1565014415.jpg,https://cdn.jetphotos.com/full/5/11443_1536583444.jpg,
00A635,ZS-OLO,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/5/29390_1638622492.jpg,https://cdn.jetphotos.com/full/1/37913_1164648070.jpg,,
00A34C,ZS-NIX,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/1/46135_1254771895.jpg,,,
00A34B,ZS-NIW,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00A34A,ZS-NIV,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/5/35213_1426611835.jpg,https://cdn.jetphotos.com/full/2/99385_1292505964.jpg,,
00A349,ZS-NIU,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00A348,ZS-NIT,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/6/87548_1565502010.jpg,https://cdn.jetphotos.com/full/5/55309_1492343319.jpg,https://cdn.jetphotos.com/full/2/40457_1224702370.jpg,
00A347,ZS-NIS,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://www.defenceweb.co.za/wp-content/uploads/galleries/Nelspruit-air-show-2018/nelspruit_air_show_2018_42_20180514_1595258506.jpg,https://www.sa-transport.co.za/police_and_riot/pilatus_sap_zs-nis.JPG,,
00A346,ZS-NIR,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/5/31002_1494318290.jpg,,,
00A1AE,ZS-MSZ,South African Police Service,Pilatus PC-6,PC6T,Pol,Police Squad,SAPS,Surveillance,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/6/46555_1627378846.jpg,https://cdn.jetphotos.com/full/2/10580_1234448237.jpg,,
00AE16,ZS-RLD,South African Police Service,Robinson R44,R44,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00AE06,ZS-RKN,South African Police Service,Robinson R44,R44,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00AE00,ZS-RKH,South African Police Service,Robinson R44,R44,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,https://cdn.jetphotos.com/full/6/73507_1492681056.jpg,,,
00ADFD,ZS-RKE,South African Police Service,Robinson R44,R44,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00ADCD,ZS-RII,South African Police Service,Robinson R44,R44,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
00ADC7,ZS-RIC,South African Police Service,Robinson R44,R44,Pol,Police Squad,SAPS,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/South_African_Police_Service,,,,
34508F,EC-MGM,Spanish National Police,Eurocopter EC135,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,,,,
34508C,EC-MGL,Spanish National Police,Eurocopter EC135,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/6/88846_1523803966.jpg,,,
3442C5,EC-LTU,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/6/21605_1614637793.jpg,https://cdn.jetphotos.com/full/6/76513_1614559827.jpg,https://cdn.jetphotos.com/full/5/45563_1612117062.jpg,
344188,EC-LTT,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/5/45118_1637254890.jpg,https://cdn.jetphotos.com/full/6/34053_1517313386.jpg,https://cdn.jetphotos.com/full/6/32720_1475164103.jpg,
3435CF,EC-LOS,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/6/46817_1521726435.jpg,https://cdn.jetphotos.com/full/5/24162_1521570958.jpg,https://cdn.jetphotos.com/full/6/99630_1519556248.jpg,
3435CE,EC-LOR,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/5/28406_1479853062.jpg,https://cdn.jetphotos.com/full/5/28326_1407421844.jpg,https://cdn.jetphotos.com/full/3/71589_1337801259.jpg,
343492,EC-LKA,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/5/13064_1633885931.jpg,https://cdn.jetphotos.com/full/5/53074_1632420840.jpg,https://cdn.jetphotos.com/full/5/96877_1618225375.jpg,
343491,EC-LJZ,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/5/98229_1598114667.jpg,https://cdn.jetphotos.com/full/5/24495_1454002989.jpg,https://cdn.jetphotos.com/full/5/83450_1422425003.jpg,
3431DA,EC-KXE,Spanish National Police,Eurocopter EC135 P2,EC35,Pol,Police Squad,La Poli,Copper Chopper,Police Forces,https://en.wikipedia.org/wiki/National_Police_Corps,https://cdn.jetphotos.com/full/6/34223_1482493416.jpg,https://cdn.jetphotos.com/full/5/36106_1399382425.jpg,https://cdn.jetphotos.com/full/1/97287_1302763103.jpg,
