$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
A7FB52,N613QS,Microsoft Financing Corp,Cessna 560Xl,C56X,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A8ABE1,N658QS,Microsoft Financing Corp,Cessna 560Xl,C56X,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A9374A,N693QS,Microsoft Financing Corp,Cessna 560Xl,C56X,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A0AF44,N143QS,NetJets (EJA) (Microsoft Financing Corp),Bombardier BD-700-1A10,GLEX,Civ,Balmer Peak,Blue Screen Of Death,,I For One Welcome our new Overlords,https://www.microsoft.com
A4A567,N399NC,Nuance Communications,Bombardier Challenger 350,CL35,Civ,Hey Siri,Bizjet,,I For One Welcome our new Overlords,https://www.microsoft.com
A1811C,N1962J,Eagle Mountain Intl Church,Cessna Citation X,C56X,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
A181CB,N1967J,Eagle Mountain Intl Church,Gulfstream GV,GLF5,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
48434B,P4-FSH,Ernest Angley Ministries,Boeing 747-SP31,B74S,Civ,Its A Miracle,Jesus He Knows Me,,Jesus he Knows me,https://www.ernestangley.org
A950C9,N7KM,Faith Life Church Inc,Dassault Falcon 900EX,F900,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
AADE79,N8PJ,Faith Life Church Inc,Raytheon 390,PRM1,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
A93337,N692M,Intl Gospel Outreach Church Inc,Beech E90 King Air,BE9L,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
A06F3A,N127RR,Philadelphia Church of God Inc,Gulfstream G450,GLF4,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
ADCCA3,N989AR,Prem Rawat Priyan Foundation,Gulfstream G550,GLF5,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
AC953B,N91KH,Rhema Bible Church Inc,Bombardier Challenger 601 3A,CL60,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page
AA9992,N782SP,Samaritans Purse,Douglas DC-8 72CF,DC87,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://en.wikipedia.org/wiki/Douglas_DC-8
00A9B2,ZS-PTX,The SA Red Cross Mercy Service,Pilatus PC-XII 47,PC12,Civ,Jesus He Knows Me,Church Of Private Jets,,Jesus he Knows me,https://www.ams.org.za
AB58C1,N830EC,Areus Trilogy LLC,Bombardier Challenger 350,CL35,Civ,Original Nuttah,U Wot m8,,Just Because,https://en.wikipedia.org/wiki/Kelly_Loeffler
40721E,G-HITI,Elstree Ink,AS.350 Squirrel,AS50,Civ,Choppa,Is This My Good Side,,Just Because,https://www.elstreestudios.co.uk
403070,G-BRVO,Flying Pig Helicopters,AS.350 Squirrel,AS50,Civ,L-Plate,Training Wheels,,Just Because,https://flyingpighelicopters.co.uk
400DED,G-RULE,Private,Robinson R44 II,R44,Civ,You Came Here In That Thing,Choppa,,Just Because,https://robinsonheli.com/r44-specifications
4072C9,G-JRER,Private,Tecnam P.2006T,P06T,Civ,Odd,Shiny,,Just Because,https://www.tecnam.com/aircraft/p2006t
A77B6F,N581UP,United Parcel Service (UPS),Boeing 747-4R7F,B744,Civ,You Came Here In That Thing,Flying Rust Bucket,,Just Because,https://www.ups.com/gb/en/Home.page
A3026F,N293UP,United Parcel Service (UPS),MD-11,MD11,Civ,You Came Here In That Thing,Flying Rust Bucket,,Just Because,https://www.ups.com/gb/en/Home.page
20163,CN-TMB,Air Ocean Maroc,Raytheon 125 800XP,H25C,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://aom-airambulance.ma/hawker-800-xpi
AB3C0C,N823AM,Airmed Intl LLC,Raytheon 125 800XP,H25C,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://airmed.com
407685,G-EMSS,Babcock MCS Onshore,Airbus Helicopters H145,EC45,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.babcockinternational.com/what-we-do/aviation
4067BF,G-HEMN,Babcock MCS Onshore,Eurocopter EC135,EC35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.walesairambulance.com
47885F,LN-BSE,Babcock Scandinavian AirAmbulance AB,Textron Aviation King Air 200GT,BE20,Civ,Air Ambo,M*A*S*H,Med Evac,M*A*S*H,http://babcocknordics.com
A0AF06,N143NE,Boston MedFlight,Airbus Helicopters H145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.bostonmedflight.org
A0B2BD,N144NE,Boston MedFlight,Airbus Helicopters H145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.bostonmedflight.org
A0B674,N145NE,Boston MedFlight,Airbus Helicopters H145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.bostonmedflight.org
A2B2D2,N273NE,Boston MedFlight,Airbus Helicopters H145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.bostonmedflight.org
AB600B,N832CS,Calstar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
AB63C2,N833CS,Calstar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
AB6779,N834CS,Calstar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
AB7655,N838CS,Calstar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
AB7A0C,N839CS,Calstar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
AC4D05,N892CS,Calstar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
A4340E,N370CS,Calstar,Beech B200 Super King Air,BE20,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://calstar.org
407386,G-PICU,Children's Air Ambulance Trust,AugustaWestland AW.189,A189,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://theairambulanceservice.org.uk/childrens-air-ambulance
A4834A,N390FD,Contra Costa County Consolidated Fire Department,Airbus Helicopters H145,EC45,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.cccfpd.org
407933,G-CRWL,Cornwall Air Ambulance Trust,AugustaWestland AW.189,A189,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://cornwallairambulancetrust.org
406B1E,G-CIOS,Cornwall Air Ambulance Trust,MD 900 Explorer,EXPL,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://cornwallairambulancetrust.org
406C1B,G-CNWL,Cornwall Air Ambulance Trust,MD 900 Explorer,EXPL,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://cornwallairambulancetrust.org
4068CF,G-DAAN,Devon Air Ambulance,Eurocopter EC135,EC35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.daat.org
40793D,G-DAAS,Devon Air Ambulance,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.daat.org
407152,G-DSAA,Dorset and Somerset Air Ambulance,Leonardo AW.169,A169,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.dsairambulance.org.uk
3DE205,D-HFVP,DRF Luftrettung,AS.365 Dauphin,AS65,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3E167A,D-HZSC,DRF Luftrettung,AS.365 Dauphin,AS65,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3DDC6B,D-HDSL,DRF Luftrettung,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3DDC6E,D-HDSO,DRF Luftrettung,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3DDC75,D-HDSV,DRF Luftrettung,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3CC57D,D-CCCB,DRF Luftrettung,Gates Learjet 35 A,LJ35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3DE8F9,D-HIMB,DRF Luftrettung,MBB BK.117 B-1,BK17,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
3DFE90,D-HQQQ,DRF Luftrettung,MBB BK.117 B-1,BK17,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.drf-luftrettung.de
405F81,G-GWAC,Great Western Air Ambulance,Eurocopter EC135,EC35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://greatwesternairambulance.com
406EC5,G-HIOW,Hampshire and Isle of Wight Air Ambulance,Eurocopter EC135,EC35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.hiowaa.org
401166,G-IASC,IAS Medical Ltd,Beech B200 Super King Air,BE20,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.iasmedical.com
4068F7,G-IASA,IAS Medical Ltd,Beech B200 Super King Air,BE20,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.iasmedical.com
406BA6,G-CWCD,IAS Medical Ltd,Beech B200 Super King Air,BE20,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.iasmedical.com
407377,G-IASB,IAS Medical Ltd,Beech B200 Super King Air,BE20,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.iasmedical.com
C02DE8,C-FRJZ,Latitude Air Ambulance,IAI 1125 Astra SP,ASTR,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://latitude2009.com
C04082,C-FYLD,Latitude Air Ambulance,IAI 1125 Astra SP,ASTR,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://latitude2009.com
AC9C29,N911UE,Life Flight,Agusta Westland AW109E,A109,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A6EF36,N546LF,Life Flight,AgustaWestland AW119,A119,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A73E34,N566LF,Life Flight,AgustaWestland AW119,A119,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A7B4B1,N596LF,Life Flight,AgustaWestland AW119,A119,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A7DE89,N606LF,Life Flight,AgustaWestland AW119,A119,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A87C85,N646LF,Life Flight,AgustaWestland AW119,A119,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A55BA4,N444YE,Life Flight,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A71429,N555YE,Life Flight,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
AAF927,N806LF,Life Flight,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
AB20A6,N816LF,Life Flight,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A4B158,N401LF,Life Flight,Bell 407,B407,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A51E0E,N429LF,Life Flight,Bell 429 Global Ranger,B429,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A527D5,N431LF,Life Flight,Bell 429 Global Ranger,B429,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A52B8C,N432LF,Life Flight,Bell 429 Global Ranger,B429,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
ACB563,N918LF,Life Flight,Cessna 525C CitationJet CJ4,C25C,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
A8BCA7,N662LF,Life Flight,Pilatus PC12/47E,PC12,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.lifeflight.org
4D028E,LX-ONE,Luxembourg Air Ambulance,Bombardier Learjet 45 XR,LJ45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,http://www.air-ambulance.lu
A35A88,N315MS,MedStar,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.medstarhealth.org
A35AF1,N315RX,Methodist Air Care,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.airbus.com/newsroom/stories/hems-methodist-aircare.html
A481FD,N39RX,Methodist Air Care,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.airbus.com/newsroom/stories/hems-methodist-aircare.html
406B4D,G-NIAA,Northern Ireland Air Ambulance,Beech B200 Super King Air,BE20,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://airambulanceni.org
399003,F-HEAD,Private,Eurocopter EC135,EC35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://cdn.jetphotos.com/full/6/82295_1606734845.jpg
AB709B,N836WC,Reach Air Medical,AgustaWestland AW139,A139,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A81571,N62RX,Reach Air Medical,Airbus Helicopters H125,AS50,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A83CF0,N63RX,Reach Air Medical,Airbus Helicopters H125,AS50,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
ABB749,N854MB,Reach Air Medical,Airbus Helicopters H125,AS50,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
ABC9DC,N859MB,Reach Air Medical,Airbus Helicopters H125,AS50,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
AD1506,N942EM,Reach Air Medical,Airbus Helicopters H125,AS50,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A31E86,N30RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A34605,N31RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A35383,N313RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A3573A,N314RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A3625F,N317RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A36616,N318RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A369CD,N319RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A37B02,N323RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A37EB9,N324RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A40B80,N36RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A432FF,N37RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
A45A7E,N38RX,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
AC494E,N891CS,Reach Air Medical,Airbus Helicopters H135,EC35,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
AC9BEF,N911RX,Reach Air Medical,Beech B200 Super King Air,BE20,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
ACA35D,N913RX,Reach Air Medical,Beech B200 Super King Air,BE20,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com
4BCA63,TC-RSC,Redstar Aviation,Bombardier Learjet 45 XR,LJ45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.redstar.com.tr
A6C48B,N535RV,REVA Air Ambulance,Hawker 800 XP,H25B,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.flyreva.com
7C2BA6,VH-IWO,Royal Flying Doctor Service,Pilatus PC-24,PC24,Civ,M*A*S*H,RFDS,,M*A*S*H,https://www.flyingdoctor.org.au
4009FD,G-SPHU,Scotlands Charity Air Ambulance,Eurocopter EC135,EC35,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.scaa.org.uk
406D68,G-SASN,Scottish Air Ambulance Service,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.scaa.org.uk
A7EDF2,N61RX,Southern Colorado CareConnect,Airbus Helicopters H125,AS50,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://reachair.com/about-us/air-ground-programs/care-connect
4072DA,G-HHEM,Specialist Aviation Services,Leonardo AW.169,A169,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.ehaat.org
40755A,G-SASX,Specialist Aviation Services,Leonardo AW.169,A169,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.specialist-aviation.com/
4043F8,G-SASR,Specialist Aviation Services Ltd,MD 900 Explorer,EXPL,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.specialist-aviation.com
ACE73A,N930SA,Spectrum Medical Aviation Inc Trustee,Daher TBM 930,TBM9,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.spectrummedical.com
4B1A00,HB-JWA,Swiss Air Ambulance AG,Bombardier Challenger 650,CL60,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.swiss-air-ambulance.ch
4B1A01,HB-JWB,Swiss Air Ambulance AG,Bombardier Challenger 650,CL60,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.swiss-air-ambulance.ch
4B1A02,HB-JWC,Swiss Air Ambulance AG,Bombardier Challenger 650,CL60,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.swiss-air-ambulance.ch
4071EB,G-TCAA,The Children's Air Ambulance Service,Leonardo AW.169,A169,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://theairambulanceservice.org.uk/childrens-air-ambulance
440890,OE-GKW,Tyrol Air Ambulance,Gulfstream G100,ASTR,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.taa.at/en/air-ambulance
4400D0,OE-GBD,Tyrol Air Ambulance,IAI 1125 Astra SPX,ASTR,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.taa.at/en/air-ambulance
A74DDA,N57UH,United Healthcare Services,Gulfstream G550,GLF5,Civ,Air Ambo,M*A*S*H,,M*A*S*H,https://www.uhc.com
4071A9,G-WROL,Wales Air Ambulance,Airbus Helicopters H145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.walesairambulance.com
4071AA,G-WENU,Welsh Air Ambulance,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.walesairambulance.com
4071AB,G-WOBR,Welsh Air Ambulance,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.walesairambulance.com
406CBC,G-WLTS,Wiltshire Air Ambulance,Bell 429 Global Ranger,B429,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.wiltshireairambulance.co.uk
407045,G-YOAA,Yorkshire Air Ambulance,Eurocopter EC145,EC45,Civ,M*A*S*H,Air Ambo,,M*A*S*H,https://www.yorkshireairambulance.org.uk
4D2097,9H-CIO,Comlux Malta,Bombardier Global 6000,GLEX,Civ,Not A Bus,Ooh Get You,,Must be nice,https://comlux.com
0A4022,7T-WID,Algerian Air Force,Ilyushin IL-76 TD,IL76,Civ,Cargo,Matsharfeen,,Other Air Forces,https://en.wikipedia.org/wiki/Ilyushin_Il-76
0A4026,7T-WIU,Algerian Air Force,Ilyushin IL-76 TD,IL76,Civ,Cargo,Matsharfeen,,Other Air Forces,https://en.wikipedia.org/wiki/Ilyushin_Il-76
44F64C,H-38,Belgian Air Component,AugustaWestland AW.109,A109,Civ,L-Plate,Pass The Sick Bag,,Other Air Forces,https://www.mil.be/nl/over-defensie/luchtcomponent
44F652,H-44,Belgian Air Component,AugustaWestland AW.109,A109,Civ,L-Plate,Pass The Sick Bag,,Other Air Forces,https://www.mil.be/nl/over-defensie/luchtcomponent
44F421,CH-01,Belgian Air Component,C-130H Hercules,C130,Civ,Cargo,Chonky Boy,,Other Air Forces,https://www.mil.be/nl/over-defensie/luchtcomponent
46788B,LJ-3,Finnish Air Force,Gates Learjet 35 A,LJ35,Civ,M*A*S*H,Bizjet,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
46788C,LJ-2,Finnish Air Force,Gates Learjet 35 A,LJ35,Civ,M*A*S*H,Bizjet,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
46788D,LJ-1,Finnish Air Force,Gates Learjet 35 A,LJ35,Civ,M*A*S*H,Bizjet,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
467891,PI-02,Finnish Air Force,Pilatus PC-XII 47,PC12,Civ,Wrong Turn at Albuquerque,Shiny,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
467893,PI-04,Finnish Air Force,Pilatus PC-XII 47,PC12,Civ,Wrong Turn at Albuquerque,Shiny,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
467894,PI-05,Finnish Air Force,Pilatus PC-XII 47,PC12,Civ,Wrong Turn at Albuquerque,Shiny,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
467895,PI-06,Finnish Air Force,Pilatus PC-XII 47,PC12,Civ,Wrong Turn at Albuquerque,Shiny,,Other Air Forces,https://en.wikipedia.org/wiki/Finnish_Air_Force
3B76B3,F-RAFB,French Air Force,Dassault Falcon 7X,FA7X,Civ,Bizjet,Armee De Lair,,Other Air Forces,https://www.defense.gouv.fr/english/air
3B770D,F-RAFA,French Air Force,Dassault Falcon 7X,FA7X,Civ,Bizjet,Armee De Lair,,Other Air Forces,https://www.defense.gouv.fr/english/air
497C71,17401,Portuguese Air Force,Dassault Falcon 50,FA50,Civ,Obrigado,Tri-jet,,Other Air Forces,https://www.emfa.pt
4B822D,09-001,Turkish Air Force,Gulfstream G550,GLF5,Civ,Bizjet,Not A Car,,Other Air Forces,https://www.hvkk.tsk.tr
AAED42,N803CP,Baltimore County Police Department,AS.350 Squirrel B3,AS50,Civ,Police Squad,The Cops,,Police Forces,https://www.baltimorepolice.org
AAF0F9,N804CP,Baltimore County Police Department,AS.350 Squirrel B3,AS50,Civ,Police Squad,The Cops,,Police Forces,https://www.baltimorepolice.org
AAFFD5,N808CP,Baltimore County Police Department,AS.350 Squirrel B3,AS50,Civ,Police Squad,The Cops,,Police Forces,https://www.baltimorepolice.org
39AE37,F-HLRX,Michelin Air Services,Dassault Falcon 2000S,F2TH,Civ,Bibendum,As Seen on TV,,Police Forces,https://en.wikipedia.org/wiki/Michelin
300641,I-VICC,Aeronike ltd,Vulcanair P.68R,P68,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,http://www.aeronike.com/en/home-2
3E5176,D-IWAW,AVT Airborne Sensing,Beech B200 Super King Air,BE20,Civ,What Big Eyes You Have,Measuring Stick,,Ptolemy would be proud,https://www.avt.at/avt-group/avt-airborne-sensing
3E4AEB,D-ITOL,AVT Airborne Sensing,Cessna T303 Crusader,C303,Civ,What Big Eyes You Have,Measuring Stick,,Ptolemy would be proud,https://www.avt.at/avt-group/avt-airborne-sensing
30076D,OY-VPS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
459E13,OY-GPS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45B533,OY-MIS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45B593,OY-MLS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45B5D3,OY-MNS,Bioflight,Vulcanair P.68C,P68,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,http://bioflight.dk
45CDD3,OY-SNS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45CF33,OY-SYS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45D1D3,OY-TNS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45D9D3,OY-VNS,Bioflight,Vulcanair P.68C,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
45CE13,OY-SPS,Bioflight,Vulcanair P.68R,P68,Civ,Theodolite,Wrong Turn At Albuquerque,,Ptolemy would be proud,http://bioflight.dk
3CCE6F,D-CFMD,Flight Calibration Services,Beech B350 Super King Air,B350,Civ,Measuring Stick,Eye In The Sky,,Ptolemy would be proud,http://www.flight-cal.com
A92AEB ,N690CC,Geofly Latvija SIA,Rockwell Turbo Commander,AC90,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,https://cdn.jetphotos.com/full/5/78332_1581762614.jpg
48988E,SP-GEO,Opegieka,Vulcanair P.68C,P68,Civ,Trundle Wheel,Measuring Stick,,Ptolemy would be proud,https://opegieka.pl
400E5E,G-AWNT,Pixair Survey SAS,BN-2A Islander 2A,BN2P,Civ,Magic Roundabout,Is This My Good Side,,Ptolemy would be proud,https://pixair-survey.com
393EF1  ,F-GPXR,Pixair Survey SAS,Swearingen Merlin IIIA,SW3,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,https://pixair-survey.com
485F2A,PH-SLE,Slagboom & Peeters nv,Hawker Beechcraft Corp King Air B200,BE20,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,https://www.slagboomenpeeters.com/en
484BCF,PH-SVX,Slagboom en Peeters,Piper PA-31T2 Cheyenne IIXL,PAY2,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,https://www.slagboomenpeeters.com/en
4B10F7,HB-GLB,Swiss Flight Services SA,Beech B200 Super King Air,BE20,Civ,Measuring Stick,Trundle Wheel,,Ptolemy would be proud,https://www.sfsaviation.ch
485EC3,PH-ZCZ,Zeusch Aviation,Beech B200 Super King Air,BE20,Civ,Measuring Stick,Magic Roundabout,,Ptolemy would be proud,https://zeusch.com
A3EA1F,N351SL,Stratolauncher,Stratolauncher Roc,SLCH,Civ,BIG,Double Vision,,Radiohead,https://en.wikipedia.org/wiki/Scaled_Composites_Stratolaunch
