$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link
A99DEB,N719EL,DFS Furniture Company,Beechjet 400XP,BE40,Civ,Sale Must End Soon,Reduced,Buy Now Pay Forever,As Seen on TV,https://youtu.be/DGkhTEZWle4
A62C34,N497XP,DFS Furniture Company,Beechjet 400XP,BE40,Civ,Sale Must End Soon,Reduced,Buy Now Pay Forever,As Seen on TV,https://youtu.be/DGkhTEZWle4
ABA54A,N85D,Dole Foods,Bombardier Global 6000,GLEX,Civ,Bizjet,Fruity Antics,Eat Your Veg,As Seen on TV,https://en.wikipedia.org/wiki/Dole_Food_Company
A779EA,N581D,DuPont,Gulfstream G550,GLF5,Civ,Bizjet,Chemicals,Dark Waters,As Seen on TV,https://en.wikipedia.org/wiki/DuPont
A63A65,N500ES,Earth Star Inc,Gulfstream G650 ER,GLF6,Civ,Disney,House Of Mouse,Media Conglomerate,As Seen on TV,https://youtu.be/7OSNtf76C5M
A00529, N100ES,Earth Star Inc,Gulfstream G650 ER,GLF6,Civ,Disney,House Of Mouse,Media Conglomerate,As Seen on TV,https://youtu.be/7OSNtf76C5M
A19278,N200ES,Earth Star Inc,Gulfstream G650 ER,GLF6,Civ,Disney,House Of Mouse,Media Conglomerate,As Seen on TV,https://youtu.be/7OSNtf76C5M
AD08B9,N939SS,Electrolux Home Products,Dassault Falcon 900B,F900,Civ,Washing Machine,White Goods,Bizjet,As Seen on TV,https://www.electroluxappliances.com
A33D79,N308EL,Eli Lilly & Co,Gulfstream G500,GA5C,Civ,Pharmaceutical,Polio Vaccine,Insulin,As Seen on TV,https://en.wikipedia.org/wiki/Eli_Lilly_and_Company
40721E,G-HITI,Elstree Ink,Eurocopter AS350 Squirrel,AS50,Civ,Hollywood,Is This My Good Side,Lights Camera Action,As Seen on TV,https://www.elstreestudios.co.uk
A952A4,N70EL,Enterprise Rent-A-Car,Gulfstream G600,GA6C,Civ,Car Rental,Extra Insurance,Weekend Away,As Seen on TV,https://en.wikipedia.org/wiki/Enterprise_Rent-A-Car
A31F52,N300A,Exxon Mobil Corp,Gulfstream G550,GLF5,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
A004B4,N100A,Exxon Mobil Corp,Gulfstream G650 ER,GLF6,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
A16E72,N1911W,Fifth Third Bank NA,Gulfstream G550,GLF5,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A55D7D,N445DB,First Data Corp,Bombardier Global 5000,GL5T,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
4008BA,G-OFOM,Formula One Management,BAe 146 100,B461,Civ,Formula 1,Lews Hamilton,Crash Verstappen,As Seen on TV,https://www.formula1.com
A7FAE3,N613LF,Frank Lowry,Gulfstream G550,GLF5,Civ,Bizjet,Frank Lowry,Westfield,As Seen on TV,https://en.wikipedia.org/wiki/Frank_Lowy
A8348B,N628G,General Dynamics Corp,Gulfstream G280,G280,Civ,Arms Company,Aerospace,Defense,As Seen on TV,https://en.wikipedia.org/wiki/General_Dynamics
A79436,N588G,General Dynamics Corp,Gulfstream G550,GLF5,Civ,Arms Company,Aerospace,Defense,As Seen on TV,https://en.wikipedia.org/wiki/General_Dynamics
A7907F,N587G,General Dynamics Corp,Gulfstream G550,GLF5,Civ,Arms Company,Aerospace,Defense,As Seen on TV,https://en.wikipedia.org/wiki/General_Dynamics
A78CC8,N586G,General Dynamics Corp,Gulfstream G550,GLF5,Civ,Arms Company,Aerospace,Defense,As Seen on TV,https://en.wikipedia.org/wiki/General_Dynamics
A0046F,N10XG,Google Inc,Gulfstream G550,GLF5,Civ,OK Google,The Internet,Proprietary Eponym,As Seen on TV,https://letmegooglethat.com/?q=let+me+google+that+for+you
A8926A,N651WE,Google Inc,Gulfstream G650 ER,GLF6,Civ,OK Google,The Internet,Proprietary Eponym,As Seen on TV,https://letmegooglethat.com/?q=let+me+google+that+for+you
A2CEA4,N280GU,Gulfstream Aerospace Corp,Gulfstream G280,G280,Civ,Bizjets,How The Other Half Live,We Make Planes,As Seen on TV,https://www.gulfstream.com/en
A7C7E6,N600GS,Gulfstream Aerospace Corp,Gulfstream G500,GLF5,Civ,Bizjets,How The Other Half Live,We Make Planes,As Seen on TV,https://www.gulfstream.com/en
AD441A,N954GA,Gulfstream Aerospace Corp,Gulfstream G600,GA6C,Civ,Bizjets,How The Other Half Live,We Make Planes,As Seen on TV,https://www.gulfstream.com/en/
A9CBA5,N730GD,Gulfstream Aerospace Corp,Gulfstream G600,GA6C,Civ,Bizjets,How The Other Half Live,We Make Planes,As Seen on TV,https://www.gulfstream.com/en/
3CD2CC,D-CHDC,Heidelberg Cement AG,Cessna Citation Sovereign,C680,Civ,Concrete,Climate Crisis,Kendeng Mountains,As Seen on TV,https://w.wiki/4nmV
ACE9E8,N931FL,Hewlett-Packard,Gulfstream G550,GLF5,Civ,HP Garage,Pocket Calculator,Mr Fancy Pants,As Seen on TV,https://en.wikipedia.org/wiki/Hewlett-Packard
A5767D,N451GV,Hewlett-Packard,Gulfstream G550,GLF5,Civ,HP Garage,Pocket Calculator,Mr Fancy Pants,As Seen on TV,https://en.wikipedia.org/wiki/Hewlett-Packard
ADC98B,N988H,Honeywell International,Dassault Falcon 8X,FA8X,Civ,Aerospace,Controls,Conglomerate,As Seen on TV,https://www.honeywell.com/us/en
A7BF85,N599H,Honeywell International,Gulfstream G550,GLF5,Civ,Aerospace,Controls,Conglomerate,As Seen on TV,https://www.honeywell.com/us/en
ACC647,N922H,Honeywell International,Gulfstream G650,GLF6,Civ,Aerospace,Controls,Conglomerate,As Seen on TV,https://www.honeywell.com/us/en
A8298F,N625HR,Houston Rockets,Boeing 767-3ER,B763,Civ,Houston Rockets,NBA,Basketball,As Seen on TV,https://www.nba.com/rockets/
A16681,N19H,Hubbard Broadcasting Inc,Gulfstream G500,GLF5,Civ,Bizjet,Radio,Where All Minneapolis Dances,As Seen on TV,https://en.wikipedia.org/wiki/Hubbard_Broadcasting
A597A6,N46E,Hunt Oil Company,Dassault Falcon 2000LX,F2TH,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
43E9B5,M-FRZN,Iceland Frozen Foods,Bombardier Challenger 605,CL60,Civ,King Prawn Ring,Frozen Food,No Palm Oil,As Seen on TV,https://youtu.be/7-EVAH3HaB0
43E97C,M-USIC,INEOS,Gulfstream G550,GLF5,Civ,Chemicals,Grenadiers,Sir Jim Ratcliffe,As Seen on TV,https://w.wiki/4mki
A20C6E,N231CE,Intercontinental Exchange,Gulfstream G550,GLF5,Civ,Aaaaaaaand its gone,Bunch of Bankers,FCOJ,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A3AC7F,N336EB,J C Flowers & Co LLC,Gulfstream G550,GLF5,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A7C80B,N600JD,John Deere & Company,Gulfstream G550,GLF5,Civ,Tractor DRM Sucks,EFF,Morally Bankrupt,As Seen on TV,https://w.wiki/3r6a
A7C807,N600J,Johnson & Johnson,Gulfstream G550,GLF5,Civ,One Shot,Baby Powder,Cancer Talcum,As Seen on TV,https://www.jnj.com
A63AB8,N500J,Johnson & Johnson,Gulfstream G550,GLF5,Civ,One Shot,Baby Powder,Cancer Talcum,As Seen on TV,https://www.jnj.com
AAE2A5,N800J,Johnson & Johnson,Gulfstream G650 ER,GLF6,Civ,One Shot,Baby Powder,Cancer Talcum,As Seen on TV,https://www.jnj.com
A4AD69,N400J,Johnson & Johnson,Gulfstream G650 ER,GLF6,Civ,One Shot,Baby Powder,Cancer Talcum,As Seen on TV,https://www.jnj.com
A7CB30,N601CH,JP Morgan Chase Bank,Gulfstream G600,GA6C,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A7CEE7,N602CH,JP Morgan Chase Bank,Gulfstream G600,GA6C,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A8B82A,N661CH,JP Morgan Chase Bank,Gulfstream G650 ER,GA6C,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A8BBE1,N662CH,JP Morgan Chase Bank,Gulfstream G650 ER,GLF6,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A16D84,N191ST,Kactus Capital Management,Dassault Falcon 7X,FA7X,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A7DE71,N606KG,Keurig Green Mountain,Cessna Citation Sovereign,C680,Civ,The Coffee Express,DRM,Pods,As Seen on TV,https://www.keurig.com/content/greenmountaincoffee
885A6B,HS-VSK,King Power International,Gulfstream G650,GLF6,Civ,Duty Free,Not A Monopoly,Thailand,As Seen on TV,https://en.wikipedia.org/wiki/King_Power
882ED3,HS-KVS,King Power International,Gulfstream G650 ER,GLF6,Civ,Duty Free,Not A Monopoly,Thailand,As Seen on TV,https://en.wikipedia.org/wiki/King_Power
71C222,HL8222,Korean Air,Boeing 737-BBJ,B737,Civ,Nut Rage,Boeing Business Jet,Snake Eyes,As Seen on TV,https://w.wiki/4mkn
71C068,HL8068,Korean Air,Gulfstream G650 ER,GLF6,Civ,Bizjet,Must Be Nice,Nut Rage,As Seen on TV,https://en.wikipedia.org/wiki/Nut_rage_incident
A5DF79,N478GS,L-3 Harris,Gulfstream G-IV SP,GLF4,Civ,C6ISR,Defense Contractor,Bizjet,As Seen on TV,https://en.wikipedia.org/wiki/L3Harris_Technologies
A5D4AA,N475LC,L-3 Harris,Gulfstream G-IV SP,GLF4,Civ,Eavesdropping,Defense Contractor,Sensors,As Seen on TV,https://en.wikipedia.org/wiki/L3Harris_Technologies
424267,VP-BMS,Las Vegas Sands Corp,Airbus A340-541,A345,Civ,Man Made Climate Change,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/HwEYKpnEETQ
AAB300,N789LS,Las Vegas Sands Corp,Boeing 737,B733,Civ,Man Made Climate Change,Boeing Business Jet,House Always Wins,As Seen on TV,https://youtu.be/r1Zp0B6KViE
AAAF49,N788LS,Las Vegas Sands Corp,Boeing 737,B733,Civ,Man Made Climate Change,Boeing Business Jet,House Always Wins,As Seen on TV,https://youtu.be/6oXER4zQJq0
AC404F,N889LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/QvatvLZ_D1o
AC38E1,N887LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/tro3r_DKDdY
AC3173,N885LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/vTlrLl2XseY
AC2A05,N883LS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/-XpiVnv3-n4
A02390,N108MS,Las Vegas Sands Corp,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/QKsZD47PHvE
4248D9,VQ-BMS,Las Vegas Sands Corp,Boeing 747-SP,B74S,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/j26R_gPWKB4
4240DD,VP-BLK,Las Vegas Sands Corp,Boeing 747-SP,B74S,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/bHWJfjJ6bSk
AAF1DD,N804MS,Las Vegas Sands Corp,Boeing 767-ER,B763,Civ,Man Made Climate Change,Boeing Business Jet,Snake Eyes,As Seen on TV,https://youtu.be/cfk120DyvSg
ADDB35,N992MS,Las Vegas Sands Corp,Gulfstream G-IV SP,GLF4,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/aNMtzfOCyT0
AD8C37,N972MS,Las Vegas Sands Corp,Gulfstream G-IV SP,GLF4,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/KZep8dyVDsM
A756FB,N572MS,Las Vegas Sands Corp,Gulfstream G-IV SP,GLF4,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/31oJ3NtfjM8
A4677A,N383LS,Las Vegas Sands Corp,Gulfstream G500,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/_9LX8xyDPnY
A82286,N623MS,Las Vegas Sands Corp,Gulfstream G550,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/yWVpM1Ymccs
A3B849,N339LS,Las Vegas Sands Corp,Gulfstream G550,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/0KDnaVZqbf8
A3B492,N338LS,Las Vegas Sands Corp,Gulfstream G550,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/BoKEPcXQP8E
A3B0DB,N337LS,Las Vegas Sands Corp,Gulfstream G550,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/iQlEt_sQa3c
A3AD24,N336LS,Las Vegas Sands Corp,Gulfstream G550,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://youtu.be/TRfk2RRoLRY
AA918C,N780LM,Liberty Media Corp,Dassault Falcon 7X,FA7X,Civ,Formula 1,Lews Hamilton,Crash Verstappen,As Seen on TV,http://www.libertymedia.com
A2A77B,N270LE,Liberty Mutual Insurance,Gulfstream G650 ER,GLF6,Civ,Bizjet,Insurance,Bunch of Bankers,As Seen on TV,https://en.wikipedia.org/wiki/Liberty_Mutual
3CDD18,D-CLAM,Liebherr Aerospace,Embraer Phenom 300,E55P,Civ,Controls,Landing Gear,Avionics,As Seen on TV,https://www.liebherr.com/en/gbr/start/start-page.html
A3CDB2,N344RS,Lockheed Martin Corp,Gulfstream G550,GLF5,Civ,Bizjet,Skunk Works,Kelly Johnson,As Seen on TV,https://en.wikipedia.org/wiki/Skunk_Works
395580,F-GVMA,LVMH Services,Bombardier Global 5000,GL5T,Civ,How The Other Half Live,Luxury Goods,Worthless Tat,As Seen on TV,https://www.lvmh.com
395588,F-GVMI,LVMH Services,Bombardier Global 6000,GLEX,Civ,How The Other Half Live,Luxury Goods,Worthless Tat,As Seen on TV,https://www.lvmh.com
AAA438,N785MM,Mandalay Resorts,Embraer Lineage 1000E,E190,Civ,The Gambler,The House Always Wins,Snake Eyes,As Seen on TV,https://en.wikipedia.org/wiki/Mandalay_Resort_Group
A17DD1,N1955M,McDonalds Corp,Bombardier Global 6000,GLEX,Civ,Would You Like Fries With That ?,Supersize Me,Bad Food,As Seen on TV,https://en.wikipedia.org/wiki/McDonald%27s
A181CE,N1967M,McDonalds Corp,Gulfstream G550,GLF5,Civ,Would You Like Fries With That ?,Supersize Me,Bad Food,As Seen on TV,https://en.wikipedia.org/wiki/McDonald%27s
A094F7,N1368M,Met Life Insurance Company,Bombardier Global 5000,GL5T,Civ,Bizjet,Insurance,Getalife,As Seen on TV,https://youtu.be/6CBE3SNdcjg
39AE37,F-HLRX,Michelin Air Services,Dassault Falcon 2000S,F2TH,Civ,Bibendum,Tyres,Michelin Guide,As Seen on TV,https://en.wikipedia.org/wiki/Michelin
A6C3AA,N535GV,Netflix,Gulfstream G550,GLF5,Civ,Streaming,And Chill,Use A VPN,As Seen on TV,https://en.wikipedia.org/wiki/Netflix
A184D7,N1972N,Nike Inc,Gulfstream G650 ER,GLF6,Civ,Swoosh,Waffle,Nike,As Seen on TV,https://w.wiki/3iVT
A4A567,N399NC,Nuance Communications,Bombardier Challenger 350,CL35,Civ,Hey Siri,Voice Control,kx1t,As Seen on TV,https://www.microsoft.com
7618CC,AP-FFL,Pak-Arab Fertilizers,Bombardier Challenger 605,CL60,Civ,Nitrates,Urea,Calcium Amonium Nitrate,As Seen on TV,https://youtu.be/7-EVAH3HaB0
AADF08,N8VB,Paramount Pictures,Bombardier Global 6000,GLEX,Civ,Is This My Good Side,Hollywood,5555 Melrose Avenue,As Seen on TV,https://www.paramount.com
AA198D,N75VB,Paramount Pictures,Bombardier Global 6000,GLEX,Civ,Is This My Good Side,Hollywood,5555 Melrose Avenue,As Seen on TV,https://www.paramount.com
A4C18C,N4050,PayPal,Gulfstream G650 ER,GLF6,Civ,PayPal,Middle Man,Money For Nothing,As Seen on TV,https://en.wikipedia.org/wiki/PayPal
A7C2CD,N6CP,Pfizer,Gulfstream G650 ER,GLF6,Civ,Vaccines Save Lives,Medicines,Biotechnology,As Seen on TV,https://www.pfizer.com
A6357E,N5CP,Pfizer,Gulfstream G650 ER,GLF6,Civ,Vaccines Save Lives,Medicines,Biotechnology,As Seen on TV,https://www.pfizer.com
A4A82F,N4CP,Pfizer,Gulfstream G650 ER,GLF6,Civ,Vaccines Save Lives,Medicines,Biotechnology,As Seen on TV,https://www.pfizer.com
A31AE0,N3CP,Pfizer,Gulfstream G650 ER,GLF6,Civ,Vaccines Save Lives,Medicines,Biotechnology,As Seen on TV,https://www.pfizer.com
A0014E,N1PG,Pfizer,Gulfstream G650 ER,GLF6,Civ,Bizjet,Consumer Goods,Conglomerate,As Seen on TV,https://en.wikipedia.org/wiki/Procter_%26_Gamble
A88E0D,N650PP,Postobon SA,Bombardier Challenger 650,CL60,Civ,Wrong Turn At Albuquerque,Soft Drinks,Columbia,As Seen on TV,https://www.postobon.com
AB2E82,N82A,Prudential Insurance Co of America,Gulfstream G650 ER,GLF6,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A7DB57,N605RP,Purina Petcare,Bombardier Challenger 605,CL60,Civ,Nestle is Evil,Pet Food,Meow,As Seen on TV,https://www.zmescience.com/science/nestle-company-pollution-children/
AC39DC,N887WT,Qualcomm,Gulfstream G650 ER,GLF6,Civ,Semiconductor,Patents,CDMA Sucks,As Seen on TV,https://en.wikipedia.org/wiki/Qualcomm
AC3625,N886WT,Qualcomm,Gulfstream G650 ER,GLF6,Civ,Semiconductor,Patents,CDMA Sucks,As Seen on TV,https://en.wikipedia.org/wiki/Qualcomm
A875A2,N644RV,Rafael Vinoly Architects,Dassault Falcon 2000,F2TH,Civ,Architect,Walkie Talkie,Monstrous Carbuncle,As Seen on TV,https://en.wikipedia.org/wiki/20_Fenchurch_Street
4079F3,G-RTNA,Raytheon Systems,B350C Super King Air,B350,Civ,Arms Company,Security,Lasers,As Seen on TV,https://www.raytheon.com/uk
4B199D,HB-JSF,Robert Bosch,Bombardier Challenger 650,CL60,Civ,Bizjet,Power Tools,Jobs A Good Un,As Seen on TV,https://en.wikipedia.org/wiki/Robert_Bosch_GmbH
4B184A,HB-JFE,Rolex,Bombardier Global 6000,GLEX,Civ,Wrist Watch,Oyster,How Much,As Seen on TV,https://www.rolex.com
45F425,C-172,Royal Danish Air Force,Bombardier Challenger 604,CL60,Mil,Electonic Reccon,Covert,Surveillance,As Seen on TV,https://w.wiki/4n6X
43EA86,M-ABJA,Ryanair,Learjet 45XR,LJ45,Civ,Baggage Costs Extra,Not Cattle Class,Customer Service,As Seen on TV,https://en.wikipedia.org/wiki/Michael_O%27Leary_(businessman)
43EA06,M-ABGV,Ryanair,Learjet 45XR,LJ45,Civ,Baggage Costs Extra,Not Cattle Class,Customer Service,As Seen on TV,https://en.wikipedia.org/wiki/Michael_O%27Leary_(businessman)
43E90D,M-ABEU,Ryanair,Learjet 45XR,LJ45,Civ,Baggage Costs Extra,Not Cattle Class,Customer Service,As Seen on TV,https://en.wikipedia.org/wiki/Michael_O%27Leary_(businessman)
4AC9B4,SE-RMT,SAAB Aircraft,Bombardier Global 6000,GLEX,Civ,Bizjet,Jet Fighter,Missiles,As Seen on TV,https://www.saab.com/products/air
4AC96C,SE-RKL,SAAB Aircraft AB,Gulfstream G550,GLF5,Civ,Aerospace,Defense,Bizjet,As Seen on TV,https://w.wiki/4nsD
AA5B89,N767A,Saudi Aramco,Boeing 767,B762,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
A8927F,N651XA,Saudi Aramco,Gulfstream G650 ER,GLF6,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
42447F,VQ-BXD,Shell Aviation,Dassault Falcon 8X,FA8X,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
424462,VQ-BXH,Shell Aviation,Dassault Falcon 8X,FA8X,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
4243BC,VQ-BXG,Shell Aviation,Dassault Falcon 8X,FA8X,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,As Seen on TV,https://xkcd.com/1732/
A6E3B2,N543GL,Skechers USA,Bombardier Global 6000,GLEX,Civ,Shoes,Mum Likes Them,Comfy,As Seen on TV,https://www.skechers.co.uk/
A18DB5,N2E,Snap Inc,Gulfstream G650 ER,GLF6,Civ,This Message Will Self Destruct,Snapchat,Snaps,As Seen on TV,https://youtu.be/MA2KmJMKFrQ
A7C683,N60SN,Sony Aviation,Dassault Falcon 8X,FA8X,Civ,The Best,Trinitron,Walkman,As Seen on TV,https://www.sony.net
A74DAD,N57SN,Sony Aviation,Dassault Falcon 8X,FA8X,Civ,The Best,Trinitron,Walkman,As Seen on TV,https://www.sony.net
71C080,HL8080,South Korea Telecom,Airbus ACJ319-115XSL,A319,Civ,Man Made Climate Change,Airbus Corporate Jet,Telecoms,As Seen on TV,https://xkcd.com/1732/
43EA43,M-SPEK,Specsavers International Healthcare,B350 Super King Air,B350,Civ,Mr Magoo,2nd Pair Free,Glasses,As Seen on TV,https://youtu.be/4f7DhNzB5Rg
43EA40,M-SPEC,Specsavers International Healthcare,B350 Super King Air,B350,Civ,Mr Magoo,2nd Pair Free,Glasses,As Seen on TV,https://youtu.be/4f7DhNzB5Rg
A14F52,N1838S,Stephens Group,Dassault Falcon 7X,FA7X,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
A7DF20,N606SG,Stephens Group,Dassault Falcon 900EX,F900,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://youtu.be/KWHsS866kXQ?t=2
800C0E,VT-SNT,Sun TV Network,Bombardier Global 6000,GLEX,Civ,Bizjet,Sun TV,Tamil,As Seen on TV,https://en.wikipedia.org/wiki/Sun_TV_Network
C032A0,C-FTEL,Telus Communications,Gulfstream G550,GLF5,Civ,Telecoms,Must Be Nice,Ring Ring,As Seen on TV,https://en.wikipedia.org/wiki/Telus
ABE924,N867DA,The Arizona Cardinals,Boeing 777,B772,Civ,Cardinals,Red Wall ,NFL,As Seen on TV,https://www.azcardinals.com/
43E907,M-TSRI,Timpson,C90 King Air,BE9L,Civ,Shoe Repair,Key Cutting,Social Conscience,As Seen on TV,https://www.timpson.co.uk
AB28C5,N818TH,Tommy Hilfiger USA,Dassault Falcon 900EX,F900,Civ,Fashion,Sweatshops,Not For Me Thanks,As Seen on TV,https://en.wikipedia.org/wiki/Tommy_Hilfiger
43E9D1,M-OBIL,Ulla Popken,Cessna Citation CJ4,C25C,Civ,Plus Size,Fashion,Thornton Melon,As Seen on TV,https://en.wikipedia.org/wiki/Ulla_Popken
A74DDA,N57UH,United Healthcare Services,Gulfstream G550,GLF5,Civ,Insurance,Driving Up Costs,Healthcare Should Be Free,As Seen on TV,https://www.uhc.com
AA4122,N76VZ,Verizon Corporate Services,Gulfstream G550,GLF5,Civ,Basic Cable,We Dont Care,Screw You Customer,As Seen on TV,https://youtu.be/vbHqUNl8YFk?t=3
A9F224,N74VZ,Verizon Corporate Services,Gulfstream G550,GLF5,Civ,Basic Cable,We Dont Care,Screw You Customer,As Seen on TV,https://youtu.be/vbHqUNl8YFk?t=3
A40460,N358V,Visa,Gulfstream G650 ER,GLF6,Civ,Tree Fiddy,Credit Card,BankAmericard ,As Seen on TV,https://en.wikipedia.org/wiki/Visa_Inc.
4001DB,VP-CLB,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C49,D-AGBI,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C48,D-AGBH,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C47,D-AGBG,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C46,D-AGBF,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C45,D-AGBE,Volkswagen Air Service,Dassault Falcon 7X,FA7X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C42,D-AGBB,Volkswagen Air Service,Dassault Falcon 8X,FA8X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3C5C41,D-AGBA,Volkswagen Air Service,Dassault Falcon 8X,FA8X,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3CF775,D-CVAB,Volkswagen Air Service,Pilatus PC-24,PC24,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
3CF774,D-CVAA,Volkswagen Air Service,Pilatus PC-24,PC24,Civ,Dieselgate,Not A Car,Wolfsburg,As Seen on TV,https://de.wikipedia.org/wiki/Volkswagen_Airservice
A16B47,N1905W,Whirlpool Corp,Gulfstream G550,GLF5,Civ,Domestic Applicances,Washer,White Goods,As Seen on TV,https://en.wikipedia.org/wiki/Whirlpool_Corporation
A16068,N188WR,Wynn Resorts,Gulfstream G650 ER,GLF6,Civ,The Gambler,House Always Wins,Snake Eyes,As Seen on TV,https://www.begambleaware.org/
